algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
[Ailon2009] Streaming k-means#,0.58767,1.68375,168040.875,10.0,anisotropic,Ailon2009 tuned (no refinement),182.6803,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22695541.0,,30000.0,,1.0,11.0,,,96.0,41039.99685,8.0,4608.0,30000.0,0.74853,68.37533,0.73099,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.59731,1.08363,108147.97423,10.0,anisotropic,,7.19534,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,40354211.0,,30000.0,10.0,,,0.0,,,836913.463,8.0,1424.0,30000.0,0.75281,8.36322,0.03584,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.63516,1.01302,101101.48375,10.0,anisotropic,,50.9897,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40339664.0,,30000.0,,,,,32.0,,143689.37254,8.0,2816.0,30000.0,0.75992,1.30271,0.20878,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.61587,1.00029,99831.29783,10.0,anisotropic,,1.42722,1.5,,8192.0,,,,,10.0,,159.92063,2286.0,0.25,,,,,,18.0,42942485.0,"[{'phase': 1, 'Li': 0.16231292639363012, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.0017940755795901998, 'median_limit': 2896, 'cost_limit': 5.194013644596164, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 0.24346938959044517, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.0026911133693853, 'median_limit': 2896, 'cost_limit': 7.7910204668942455, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 0.36520408438566776, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.00403667005407795, 'median_limit': 2896, 'cost_limit': 11.686530700341368, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 0.5478061265785017, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.006055005081116925, 'median_limit': 2896, 'cost_limit': 17.529796050512054, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 0.8217091898677525, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.009082507621675387, 'median_limit': 2896, 'cost_limit': 26.29469407576808, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 1.2325637848016289, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.01362376143251308, 'median_limit': 2896, 'cost_limit': 39.442041113652124, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 1.8488456772024433, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.020435642148769622, 'median_limit': 2896, 'cost_limit': 59.163061670478186, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 2.773268515803665, 'raw_start_index': 2902, 'raw_consumed': 2, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.030653463223154435, 'median_limit': 2896, 'cost_limit': 88.74459250571728, 'winner_processed_items': 2899, 'winner_raw_points_read': 2, 'winner_num_centers': 2896, 'winner_cost': 0.0754600837592534, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 4.159902773705498, 'raw_start_index': 2904, 'raw_consumed': 9, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.045980194834731654, 'median_limit': 2896, 'cost_limit': 133.11688875857593, 'winner_processed_items': 2905, 'winner_raw_points_read': 9, 'winner_num_centers': 2896, 'winner_cost': 0.3070330231177927, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 6.239854160558247, 'raw_start_index': 2913, 'raw_consumed': 36, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.06897029225209748, 'median_limit': 2896, 'cost_limit': 199.6753331378639, 'winner_processed_items': 2932, 'winner_raw_points_read': 36, 'winner_num_centers': 2896, 'winner_cost': 1.7737315360868386, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 9.359781240837371, 'raw_start_index': 2949, 'raw_consumed': 154, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.10345543837814623, 'median_limit': 2896, 'cost_limit': 299.5129997067959, 'winner_processed_items': 3050, 'winner_raw_points_read': 154, 'winner_num_centers': 2896, 'winner_cost': 10.892211295791675, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 14.039671861256057, 'raw_start_index': 3103, 'raw_consumed': 436, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.15518315756721934, 'median_limit': 2896, 'cost_limit': 449.2694995601938, 'winner_processed_items': 3332, 'winner_raw_points_read': 436, 'winner_num_centers': 2896, 'winner_cost': 42.17043772608214, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 21.059507791884087, 'raw_start_index': 3539, 'raw_consumed': 1013, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.23277473635082904, 'median_limit': 2896, 'cost_limit': 673.9042493402908, 'winner_processed_items': 3909, 'winner_raw_points_read': 1013, 'winner_num_centers': 2896, 'winner_cost': 123.41009393713946, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 31.58926168782613, 'raw_start_index': 4552, 'raw_consumed': 2032, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.3491621045262436, 'median_limit': 2896, 'cost_limit': 1010.8563740104362, 'winner_processed_items': 4928, 'winner_raw_points_read': 2032, 'winner_num_centers': 2896, 'winner_cost': 289.5150230641984, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 47.38389253173919, 'raw_start_index': 6584, 'raw_consumed': 3469, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.5237431567893653, 'median_limit': 2896, 'cost_limit': 1516.2845610156542, 'winner_processed_items': 6365, 'winner_raw_points_read': 3469, 'winner_num_centers': 2896, 'winner_cost': 526.0788894138119, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 71.07583879760878, 'raw_start_index': 10053, 'raw_consumed': 5465, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.7856147351840479, 'median_limit': 2896, 'cost_limit': 2274.426841523481, 'winner_processed_items': 8361, 'winner_raw_points_read': 5465, 'winner_num_centers': 2896, 'winner_cost': 868.39376072084, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 106.61375819641317, 'raw_start_index': 15518, 'raw_consumed': 9185, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.178422102776072, 'median_limit': 2896, 'cost_limit': 3411.6402622852215, 'winner_processed_items': 12081, 'winner_raw_points_read': 9185, 'winner_num_centers': 2896, 'winner_cost': 1474.1281961306308, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 159.92063729461975, 'raw_start_index': 24703, 'raw_consumed': 5297, 'summary_in_size': 2896, 'summary_out_size': 2286, 'chunk_size': 8192, 'facility_cost': 1.7676331541641077, 'median_limit': 2896, 'cost_limit': 5117.460393427832, 'winner_processed_items': 8193, 'winner_raw_points_read': 5297, 'winner_num_centers': 2286, 'winner_cost': 1131.811470626992, 'num_parallel_runs': 21}]",30000.0,,,,,,,700.65909,8.0,201168.0,30000.0,0.75091,0.02999,42.81682,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.55711,1.0,110400.11718,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,20283510.0,,30000.0,,,,,,,676740.0781,8.0,1320320.0,30000.0,0.73644,0.0,0.04433,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.63695,1.35422,149506.28125,10.0,anisotropic,Ailon2009 tuned (no refinement),181.81137,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22695490.0,,30000.0,,1.0,11.0,,,96.0,41235.68452,8.0,4608.0,30000.0,0.74987,35.42221,0.72752,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.65823,1.02447,113102.22693,10.0,anisotropic,,5.88895,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,40353981.0,,30000.0,10.0,,,0.0,,,1027174.48308,8.0,1424.0,30000.0,0.77067,2.44756,0.0292,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.60296,0.949,104770.04421,10.0,anisotropic,,48.82656,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40340029.0,,30000.0,,,,,32.0,,150188.51737,8.0,2816.0,30000.0,0.74769,-5.09969,0.19974,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.62176,0.90415,99818.58545,10.0,anisotropic,,1.42399,1.5,,8192.0,,,,,10.0,,159.92063,2331.0,0.25,,,,,,18.0,42946401.0,"[{'phase': 1, 'Li': 0.16231292639363012, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.0017940755795901998, 'median_limit': 2896, 'cost_limit': 5.194013644596164, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 0.24346938959044517, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.0026911133693853, 'median_limit': 2896, 'cost_limit': 7.7910204668942455, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 0.36520408438566776, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.00403667005407795, 'median_limit': 2896, 'cost_limit': 11.686530700341368, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 0.5478061265785017, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.006055005081116925, 'median_limit': 2896, 'cost_limit': 17.529796050512054, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 0.8217091898677525, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.009082507621675387, 'median_limit': 2896, 'cost_limit': 26.29469407576808, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 1.2325637848016289, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.01362376143251308, 'median_limit': 2896, 'cost_limit': 39.442041113652124, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 1.8488456772024433, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.020435642148769622, 'median_limit': 2896, 'cost_limit': 59.163061670478186, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 2.773268515803665, 'raw_start_index': 2902, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.030653463223154435, 'median_limit': 2896, 'cost_limit': 88.74459250571728, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 0.04854836777815308, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 4.159902773705498, 'raw_start_index': 2903, 'raw_consumed': 12, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.045980194834731654, 'median_limit': 2896, 'cost_limit': 133.11688875857593, 'winner_processed_items': 2908, 'winner_raw_points_read': 12, 'winner_num_centers': 2896, 'winner_cost': 0.43531776897184926, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 6.239854160558247, 'raw_start_index': 2915, 'raw_consumed': 36, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.06897029225209748, 'median_limit': 2896, 'cost_limit': 199.6753331378639, 'winner_processed_items': 2932, 'winner_raw_points_read': 36, 'winner_num_centers': 2896, 'winner_cost': 1.766475052887996, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 9.359781240837371, 'raw_start_index': 2951, 'raw_consumed': 153, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.10345543837814623, 'median_limit': 2896, 'cost_limit': 299.5129997067959, 'winner_processed_items': 3049, 'winner_raw_points_read': 153, 'winner_num_centers': 2896, 'winner_cost': 10.957508664049286, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 14.039671861256057, 'raw_start_index': 3104, 'raw_consumed': 423, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.15518315756721934, 'median_limit': 2896, 'cost_limit': 449.2694995601938, 'winner_processed_items': 3319, 'winner_raw_points_read': 423, 'winner_num_centers': 2896, 'winner_cost': 41.00918261253796, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 21.059507791884087, 'raw_start_index': 3527, 'raw_consumed': 1015, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.23277473635082904, 'median_limit': 2896, 'cost_limit': 673.9042493402908, 'winner_processed_items': 3911, 'winner_raw_points_read': 1015, 'winner_num_centers': 2896, 'winner_cost': 123.44036569812084, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 31.58926168782613, 'raw_start_index': 4542, 'raw_consumed': 1950, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.3491621045262436, 'median_limit': 2896, 'cost_limit': 1010.8563740104362, 'winner_processed_items': 4846, 'winner_raw_points_read': 1950, 'winner_num_centers': 2896, 'winner_cost': 275.3073212465038, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 47.38389253173919, 'raw_start_index': 6492, 'raw_consumed': 3537, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.5237431567893653, 'median_limit': 2896, 'cost_limit': 1516.2845610156542, 'winner_processed_items': 6433, 'winner_raw_points_read': 3537, 'winner_num_centers': 2896, 'winner_cost': 537.3615717377987, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 71.07583879760878, 'raw_start_index': 10029, 'raw_consumed': 5694, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.7856147351840479, 'median_limit': 2896, 'cost_limit': 2274.426841523481, 'winner_processed_items': 8590, 'winner_raw_points_read': 5694, 'winner_num_centers': 2896, 'winner_cost': 906.9966388179473, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 106.61375819641317, 'raw_start_index': 15723, 'raw_consumed': 8900, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.178422102776072, 'median_limit': 2896, 'cost_limit': 3411.6402622852215, 'winner_processed_items': 11796, 'winner_raw_points_read': 8900, 'winner_num_centers': 2896, 'winner_cost': 1412.3076185088469, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 159.92063729461975, 'raw_start_index': 24623, 'raw_consumed': 5377, 'summary_in_size': 2896, 'summary_out_size': 2331, 'chunk_size': 8192, 'facility_cost': 1.7676331541641077, 'median_limit': 2896, 'cost_limit': 5117.460393427832, 'winner_processed_items': 8273, 'winner_raw_points_read': 5377, 'winner_num_centers': 2331, 'winner_cost': 1137.4035776093378, 'num_parallel_runs': 21}]",30000.0,,,,,,,702.24933,8.0,205128.0,30000.0,0.75379,-9.58471,42.71986,211.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,1873459.75,10.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,20283663.0,,30000.0,,,,,,,765597.45965,8.0,1320320.0,30000.0,1.0,0.0,0.03918,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.60014,3.23201,6055058.5,10.0,high_dim_sparseish,Ailon2009 tuned (no refinement),198.32945,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22695541.0,,30000.0,,1.0,11.0,,,96.0,37803.25101,8.0,4608.0,30000.0,0.74117,223.20195,0.79358,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.99195,1.0001,1873658.80158,10.0,high_dim_sparseish,,6.97451,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,40354191.0,,30000.0,10.0,,,0.0,,,886548.84648,8.0,1424.0,30000.0,0.98764,0.01062,0.03383,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,0.99999,1873459.7094,10.0,high_dim_sparseish,,50.00029,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40340021.0,,30000.0,,,,,32.0,,146855.63723,8.0,2816.0,30000.0,1.0,-0.0,0.20428,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,1.0,1.00046,1874327.41545,10.0,high_dim_sparseish,,1.73101,1.5,,8192.0,,,,,10.0,,23491.93539,2894.0,0.25,,,,,,16.0,42994319.0,"[{'phase': 1, 'Li': 53.647552329862684, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.5929765772713661, 'median_limit': 2896, 'cost_limit': 1716.721674555606, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 80.47132849479402, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.8894648659070491, 'median_limit': 2896, 'cost_limit': 2575.0825118334087, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 120.70699274219103, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.3341972988605737, 'median_limit': 2896, 'cost_limit': 3862.623767750113, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 181.06048911328656, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 2.0012959482908608, 'median_limit': 2896, 'cost_limit': 5793.93565162517, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 271.5907336699298, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 3.0019439224362907, 'median_limit': 2896, 'cost_limit': 8690.903477437754, 'winner_processed_items': 2897, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 2.5315470984238573, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 407.3861005048947, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 4.502915883654436, 'median_limit': 2896, 'cost_limit': 13036.355216156631, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 611.0791507573421, 'raw_start_index': 2901, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 6.754373825481654, 'median_limit': 2896, 'cost_limit': 19554.532824234946, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 10.374027155582326, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 916.618726136013, 'raw_start_index': 2902, 'raw_consumed': 5, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 10.13156073822248, 'median_limit': 2896, 'cost_limit': 29331.799236352417, 'winner_processed_items': 2901, 'winner_raw_points_read': 5, 'winner_num_centers': 2896, 'winner_cost': 41.95028308991181, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 1374.9280892040197, 'raw_start_index': 2907, 'raw_consumed': 39, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 15.197341107333722, 'median_limit': 2896, 'cost_limit': 43997.69885452863, 'winner_processed_items': 2935, 'winner_raw_points_read': 39, 'winner_num_centers': 2896, 'winner_cost': 432.055012846348, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 2062.3921338060295, 'raw_start_index': 2946, 'raw_consumed': 166, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 22.79601166100058, 'median_limit': 2896, 'cost_limit': 65996.54828179294, 'winner_processed_items': 3062, 'winner_raw_points_read': 166, 'winner_num_centers': 2896, 'winner_cost': 2629.6315020636566, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 3093.588200709044, 'raw_start_index': 3112, 'raw_consumed': 546, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 34.19401749150087, 'median_limit': 2896, 'cost_limit': 98994.82242268941, 'winner_processed_items': 3442, 'winner_raw_points_read': 546, 'winner_num_centers': 2896, 'winner_cost': 11791.733958575827, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 4640.382301063566, 'raw_start_index': 3658, 'raw_consumed': 1306, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 51.29102623725131, 'median_limit': 2896, 'cost_limit': 148492.2336340341, 'winner_processed_items': 4202, 'winner_raw_points_read': 1306, 'winner_num_centers': 2896, 'winner_cost': 34003.76614335634, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 6960.573451595349, 'raw_start_index': 4964, 'raw_consumed': 2609, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 76.93653935587696, 'median_limit': 2896, 'cost_limit': 222738.35045105117, 'winner_processed_items': 5505, 'winner_raw_points_read': 2609, 'winner_num_centers': 2896, 'winner_cost': 77919.24109363771, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 10440.860177393024, 'raw_start_index': 7573, 'raw_consumed': 4498, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 115.40480903381544, 'median_limit': 2896, 'cost_limit': 334107.52567657677, 'winner_processed_items': 7394, 'winner_raw_points_read': 4498, 'winner_num_centers': 2896, 'winner_cost': 141330.069984212, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 15661.290266089536, 'raw_start_index': 12071, 'raw_consumed': 7287, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 173.10721355072317, 'median_limit': 2896, 'cost_limit': 501161.28851486515, 'winner_processed_items': 10183, 'winner_raw_points_read': 7287, 'winner_num_centers': 2896, 'winner_cost': 233368.05756743214, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 23491.935399134305, 'raw_start_index': 19358, 'raw_consumed': 10642, 'summary_in_size': 2896, 'summary_out_size': 2894, 'chunk_size': 8192, 'facility_cost': 259.6608203260848, 'median_limit': 2896, 'cost_limit': 751741.9327722978, 'winner_processed_items': 13538, 'winner_raw_points_read': 10642, 'winner_num_centers': 2894, 'winner_cost': 348349.78879521583, 'num_parallel_runs': 21}]",30000.0,,,,,,,577.69434,8.0,254672.0,30000.0,1.0,0.04631,51.93057,42.0,insertion-only,Kmeans_sweep
