algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
[Charikar2003] PLS KMeans,0.99241,0.9577,1940754.61615,25.0,high_dim_sparseish,,38.78841,1.5,,8192.0,,,,,25.0,,29034.26571,5655.0,0.25,,,,,,18.0,35992440.0,"[{'phase': 1, 'Li': 29.468595882186946, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.1628609914555734, 'median_limit': 5791, 'cost_limit': 942.9950682299823, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 44.20289382328042, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.24429148718336008, 'median_limit': 5791, 'cost_limit': 1414.4926023449734, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 66.30434073492063, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.3664372307750401, 'median_limit': 5791, 'cost_limit': 2121.73890351746, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 99.45651110238094, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5496558461625601, 'median_limit': 5791, 'cost_limit': 3182.60835527619, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 149.18476665357142, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.8244837692438403, 'median_limit': 5791, 'cost_limit': 4773.912532914285, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 223.77714998035714, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.2367256538657605, 'median_limit': 5791, 'cost_limit': 7160.868799371428, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 335.66572497053573, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.8550884807986407, 'median_limit': 5791, 'cost_limit': 10741.303199057144, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 503.4985874558036, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 2.7826327211979613, 'median_limit': 5791, 'cost_limit': 16111.954798585715, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 755.2478811837054, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 4.173949081796942, 'median_limit': 5791, 'cost_limit': 24167.932197878574, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 1132.8718217755581, 'raw_start_index': 5799, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 6.260923622695413, 'median_limit': 5791, 'cost_limit': 36251.89829681786, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 1699.3077326633372, 'raw_start_index': 5800, 'raw_consumed': 2, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 9.39138543404312, 'median_limit': 5791, 'cost_limit': 54377.84744522679, 'winner_processed_items': 5794, 'winner_raw_points_read': 2, 'winner_num_centers': 5791, 'winner_cost': 23.56179787563252, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 2548.9615989950057, 'raw_start_index': 5802, 'raw_consumed': 18, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 14.087078151064679, 'median_limit': 5791, 'cost_limit': 81566.77116784018, 'winner_processed_items': 5809, 'winner_raw_points_read': 18, 'winner_num_centers': 5791, 'winner_cost': 203.81948084629403, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 3823.442398492509, 'raw_start_index': 5820, 'raw_consumed': 131, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 21.130617226597018, 'median_limit': 5791, 'cost_limit': 122350.15675176028, 'winner_processed_items': 5922, 'winner_raw_points_read': 131, 'winner_num_centers': 5791, 'winner_cost': 2012.1428919947639, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 5735.163597738763, 'raw_start_index': 5951, 'raw_consumed': 557, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 31.69592583989553, 'median_limit': 5791, 'cost_limit': 183525.23512764042, 'winner_processed_items': 6348, 'winner_raw_points_read': 557, 'winner_num_centers': 5791, 'winner_cost': 11920.701286712107, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 8602.745396608145, 'raw_start_index': 6508, 'raw_consumed': 1791, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 47.54388875984329, 'median_limit': 5791, 'cost_limit': 275287.85269146063, 'winner_processed_items': 7582, 'winner_raw_points_read': 1791, 'winner_num_centers': 5791, 'winner_cost': 50303.870989982344, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 12904.118094912217, 'raw_start_index': 8299, 'raw_consumed': 3976, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 71.31583313976493, 'median_limit': 5791, 'cost_limit': 412931.77903719095, 'winner_processed_items': 9767, 'winner_raw_points_read': 3976, 'winner_num_centers': 5791, 'winner_cost': 130544.26157562748, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 19356.177142368324, 'raw_start_index': 12275, 'raw_consumed': 7170, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 106.9737497096474, 'median_limit': 5791, 'cost_limit': 619397.6685557864, 'winner_processed_items': 12961, 'winner_raw_points_read': 7170, 'winner_num_centers': 5791, 'winner_cost': 252922.7094986274, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 29034.265713552486, 'raw_start_index': 19445, 'raw_consumed': 10555, 'summary_in_size': 5791, 'summary_out_size': 5655, 'chunk_size': 8192, 'facility_cost': 160.4606245644711, 'median_limit': 5791, 'cost_limit': 929096.5028336796, 'winner_processed_items': 16346, 'winner_raw_points_read': 10555, 'winner_num_centers': 5655, 'winner_cost': 392172.03827062197, 'num_parallel_runs': 21}]",30000.0,,,,,,,25.78089,16.0,1176240.0,30000.0,0.99328,-4.22946,1163.65241,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.91264,1.0,2183846.5,25.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,98077826.0,,30000.0,,,,,,,104188.55349,16.0,3121600.0,30000.0,0.96921,0.0,0.28793,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.6995,2.32455,5076466.0,25.0,high_dim_sparseish,Ailon2009 tuned (no refinement),274.87522,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,5979906.0,,30000.0,,1.0,11.0,,,192.0,27072.22544,16.0,20736.0,30000.0,0.82724,132.45525,1.10814,211.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.79188,0.96676,2111258.78035,25.0,high_dim_sparseish,,40.69112,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,13959715.0,,30000.0,10.0,,,0.0,,,150473.84212,16.0,4968.0,30000.0,0.85574,-3.32384,0.19937,211.0,insertion-only,Kmeans_sweep
[Guha2002] Streaming k-means,0.99241,0.88823,1939774.39563,25.0,high_dim_sparseish,,258.67432,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,17819154.0,,30000.0,,,,,48.0,,26440.54943,16.0,9984.0,30000.0,0.99328,-11.17624,1.13462,211.0,insertion-only,Kmeans_sweep
[Charikar2003] PLS KMeans,0.99241,0.88869,1940781.20282,25.0,high_dim_sparseish,,25.39338,1.5,,8192.0,,,,,25.0,,29034.26571,5635.0,0.25,,,,,,18.0,35992536.0,"[{'phase': 1, 'Li': 29.468595882186946, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.1628609914555734, 'median_limit': 5791, 'cost_limit': 942.9950682299823, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 44.20289382328042, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.24429148718336008, 'median_limit': 5791, 'cost_limit': 1414.4926023449734, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 66.30434073492063, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.3664372307750401, 'median_limit': 5791, 'cost_limit': 2121.73890351746, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 99.45651110238094, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5496558461625601, 'median_limit': 5791, 'cost_limit': 3182.60835527619, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 149.18476665357142, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.8244837692438403, 'median_limit': 5791, 'cost_limit': 4773.912532914285, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 223.77714998035714, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.2367256538657605, 'median_limit': 5791, 'cost_limit': 7160.868799371428, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 335.66572497053573, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.8550884807986407, 'median_limit': 5791, 'cost_limit': 10741.303199057144, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 503.4985874558036, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 2.7826327211979613, 'median_limit': 5791, 'cost_limit': 16111.954798585715, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 755.2478811837054, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 4.173949081796942, 'median_limit': 5791, 'cost_limit': 24167.932197878574, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 1132.8718217755581, 'raw_start_index': 5799, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 6.260923622695413, 'median_limit': 5791, 'cost_limit': 36251.89829681786, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 1699.3077326633372, 'raw_start_index': 5800, 'raw_consumed': 3, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 9.39138543404312, 'median_limit': 5791, 'cost_limit': 54377.84744522679, 'winner_processed_items': 5795, 'winner_raw_points_read': 3, 'winner_num_centers': 5791, 'winner_cost': 31.415698380727065, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 2548.9615989950057, 'raw_start_index': 5803, 'raw_consumed': 19, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 14.087078151064679, 'median_limit': 5791, 'cost_limit': 81566.77116784018, 'winner_processed_items': 5810, 'winner_raw_points_read': 19, 'winner_num_centers': 5791, 'winner_cost': 211.22537578904377, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 3823.442398492509, 'raw_start_index': 5822, 'raw_consumed': 129, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 21.130617226597018, 'median_limit': 5791, 'cost_limit': 122350.15675176028, 'winner_processed_items': 5920, 'winner_raw_points_read': 129, 'winner_num_centers': 5791, 'winner_cost': 2048.094950908551, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 5735.163597738763, 'raw_start_index': 5951, 'raw_consumed': 557, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 31.69592583989553, 'median_limit': 5791, 'cost_limit': 183525.23512764042, 'winner_processed_items': 6348, 'winner_raw_points_read': 557, 'winner_num_centers': 5791, 'winner_cost': 11844.016099574405, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 8602.745396608145, 'raw_start_index': 6508, 'raw_consumed': 1819, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 47.54388875984329, 'median_limit': 5791, 'cost_limit': 275287.85269146063, 'winner_processed_items': 7610, 'winner_raw_points_read': 1819, 'winner_num_centers': 5791, 'winner_cost': 52048.11273992023, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 12904.118094912217, 'raw_start_index': 8327, 'raw_consumed': 3905, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 71.31583313976493, 'median_limit': 5791, 'cost_limit': 412931.77903719095, 'winner_processed_items': 9696, 'winner_raw_points_read': 3905, 'winner_num_centers': 5791, 'winner_cost': 127536.03737434548, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 19356.177142368324, 'raw_start_index': 12232, 'raw_consumed': 7128, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 106.9737497096474, 'median_limit': 5791, 'cost_limit': 619397.6685557864, 'winner_processed_items': 12919, 'winner_raw_points_read': 7128, 'winner_num_centers': 5791, 'winner_cost': 251420.22322626613, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 29034.265713552486, 'raw_start_index': 19360, 'raw_consumed': 10640, 'summary_in_size': 5791, 'summary_out_size': 5635, 'chunk_size': 8192, 'facility_cost': 160.4606245644711, 'median_limit': 5791, 'cost_limit': 929096.5028336796, 'winner_processed_items': 16431, 'winner_raw_points_read': 10640, 'winner_num_centers': 5635, 'winner_cost': 395878.7946528453, 'num_parallel_runs': 21}]",30000.0,,,,,,,39.38034,16.0,1172080.0,30000.0,0.99334,-11.13014,761.8014,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.64514,1.0,140.90153,4.0,real_iris,,,,,,,,,,,,,,,,,,,,,29894.0,,150.0,,,,,,,15294.57348,3.0,3048.0,150.0,0.66128,0.0,0.0098,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.64403,1.36268,192.00384,4.0,real_iris,Ailon2009 tuned (no refinement),11.7153,,,8192.0,1.0,2.0,,,,,,,,,,,6.0,,,20170.0,,150.0,,1.0,6.0,,,6.0,6161.91035,3.0,144.0,150.0,0.66624,36.2681,0.02434,42.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.56345,0.99916,140.78455,4.0,real_iris,,14.0683,,2.0,8192.0,,,0.0,4.0,,2.5,,,,,,,,batch_stream_wrapper,,31430.0,,150.0,4.0,,,0.0,,,7372.27533,3.0,232.0,150.0,0.60928,-0.08302,0.02034,42.0,insertion-only,Kmeans_sweep
[Guha2002] Streaming k-means,0.60112,0.99493,140.18727,4.0,real_iris,,20.1516,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,41484.0,,150.0,,,,,32.0,,2726.67781,3.0,1280.0,150.0,0.64787,-0.50692,0.05501,42.0,insertion-only,Kmeans_sweep
[Charikar2003] PLS KMeans,0.59233,0.99383,140.03275,4.0,real_iris,,0.86284,1.5,,8192.0,,,,,4.0,,0.05372,149.0,0.25,,,,,,1.0,334528.0,"[{'phase': 1, 'Li': 0.053729459342619634, 'raw_start_index': 0, 'raw_consumed': 150, 'summary_in_size': 0, 'summary_out_size': 149, 'chunk_size': 8192, 'facility_cost': 0.0029796883198791877, 'median_limit': 578, 'cost_limit': 1.7193426989638283, 'winner_processed_items': 150, 'winner_raw_points_read': 150, 'winner_num_centers': 149, 'winner_cost': 0.0, 'num_parallel_runs': 11}]",150.0,,,,,,,1158.95805,3.0,5960.0,150.0,0.64265,-0.61658,0.12942,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.64514,1.0,140.90153,4.0,real_iris,,,,,,,,,,,,,,,,,,,,,29901.0,,150.0,,,,,,,10164.18547,3.0,3048.0,150.0,0.66128,0.0,0.01475,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.45666,1.59351,224.52825,4.0,real_iris,Ailon2009 tuned (no refinement),9.4638,,,8192.0,1.0,2.0,,,,,,,,,,,6.0,,,19545.0,,150.0,,1.0,6.0,,,6.0,12915.7805,3.0,144.0,150.0,0.65482,59.35118,0.01161,77.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.4912,1.1414,160.82585,4.0,real_iris,,15.289,,2.0,8192.0,,,0.0,4.0,,2.5,,,,,,,,batch_stream_wrapper,,31473.0,,150.0,4.0,,,0.0,,,7013.73757,3.0,232.0,150.0,0.51619,14.1406,0.02138,77.0,insertion-only,Kmeans_sweep
[Guha2002] Streaming k-means,0.61992,0.99356,139.99425,4.0,real_iris,,18.88319,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40046.0,,150.0,,,,,32.0,,3036.52944,3.0,1280.0,150.0,0.65884,-0.64391,0.04939,77.0,insertion-only,Kmeans_sweep
[Charikar2003] PLS KMeans,0.59233,0.99383,140.03275,4.0,real_iris,,0.70852,1.5,,8192.0,,,,,4.0,,0.05372,149.0,0.25,,,,,,1.0,334716.0,"[{'phase': 1, 'Li': 0.053729459342619634, 'raw_start_index': 0, 'raw_consumed': 150, 'summary_in_size': 0, 'summary_out_size': 149, 'chunk_size': 8192, 'facility_cost': 0.0029796883198791877, 'median_limit': 578, 'cost_limit': 1.7193426989638283, 'winner_processed_items': 150, 'winner_raw_points_read': 150, 'winner_num_centers': 149, 'winner_cost': 0.0, 'num_parallel_runs': 11}]",150.0,,,,,,,1411.38346,3.0,5960.0,150.0,0.64265,-0.61658,0.10627,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.64514,1.0,140.90153,4.0,real_iris,,,,,,,,,,,,,,,,,,,,,29894.0,,150.0,,,,,,,14449.75339,3.0,3048.0,150.0,0.66128,0.0,0.01038,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.74452,1.461,205.85791,4.0,real_iris,Ailon2009 tuned (no refinement),7.66899,,,8192.0,1.0,2.0,,,,,,,,,,,6.0,,,19920.0,,150.0,,1.0,6.0,,,6.0,15775.19299,3.0,144.0,150.0,0.77766,46.10054,0.0095,211.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.5316,0.99758,140.56098,4.0,real_iris,,12.3272,,2.0,8192.0,,,0.0,4.0,,2.5,,,,,,,,batch_stream_wrapper,,31465.0,,150.0,4.0,,,0.0,,,7299.87395,3.0,232.0,150.0,0.58529,-0.24169,0.02054,211.0,insertion-only,Kmeans_sweep
[Guha2002] Streaming k-means,0.59233,0.99489,140.18212,4.0,real_iris,,23.2669,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,39575.0,,150.0,,,,,32.0,,2757.71793,3.0,1280.0,150.0,0.64265,-0.51057,0.05439,211.0,insertion-only,Kmeans_sweep
[Charikar2003] PLS KMeans,0.62013,0.99232,139.82049,4.0,real_iris,,0.67725,1.5,,8192.0,,,,,4.0,,0.05372,149.0,0.25,,,,,,1.0,335184.0,"[{'phase': 1, 'Li': 0.053729459342619634, 'raw_start_index': 0, 'raw_consumed': 150, 'summary_in_size': 0, 'summary_out_size': 149, 'chunk_size': 8192, 'facility_cost': 0.0029796883198791877, 'median_limit': 578, 'cost_limit': 1.7193426989638283, 'winner_processed_items': 150, 'winner_raw_points_read': 150, 'winner_num_centers': 149, 'winner_cost': 0.0, 'num_parallel_runs': 11}]",150.0,,,,,,,1476.55089,3.0,5960.0,150.0,0.65948,-0.76723,0.10158,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.07581,1.0,2170859.0,54.0,real_covertype,,,,,,,,,,,,,,,,,,,,,152837892.0,,50000.0,,,,,,,143588.91298,7.0,11001512.0,50000.0,0.15104,0.0,0.34821,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.01414,1.31452,2853645.0,54.0,real_covertype,Ailon2009 tuned (no refinement),102.62105,,,8192.0,1.0,2.0,,,,,,,,,,,14.0,,,4443183.0,,50000.0,,1.0,11.0,,,97.0,69330.32864,7.0,21728.0,50000.0,0.05591,31.45234,0.72118,42.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.04539,1.04935,2278003.90509,54.0,real_covertype,,46.24502,,2.0,8192.0,,,0.0,54.0,,2.5,,,,,,,,batch_stream_wrapper,,27628470.0,,50000.0,10.0,,,0.0,,,134234.67443,7.0,5520.0,50000.0,0.08788,4.93559,0.37248,42.0,insertion-only,Kmeans_sweep
